catid,xcat,lcat,mcat,scat
50002253,식품,음료,청량/탄산음료,사이다
50002254,식품,음료,청량/탄산음료,콜라
50002255,식품,음료,청량/탄산음료,아이스티
50002256,식품,음료,청량/탄산음료,이온음료
50002257,식품,음료,청량/탄산음료,기타탄산음료
50001080,식품,음료,주스/과즙음료,
50002258,식품,음료,주스/과즙음료,감귤주스
50002259,식품,음료,주스/과즙음료,오렌지주스
50002260,식품,음료,주스/과즙음료,사과주스
50002261,식품,음료,주스/과즙음료,망고주스
50002262,식품,음료,주스/과즙음료,자몽주스
50002263,식품,음료,주스/과즙음료,토마토주스
50002264,식품,음료,주스/과즙음료,포도주스
50002265,식품,음료,주스/과즙음료,기타과즙음료
50001082,식품,음료,차류,
50002267,식품,음료,차류,코코아
50002268,식품,음료,차류,녹차
50002380,식품,음료,차류,홍차
50002381,식품,음료,차류,허브차
50002382,식품,음료,차류,보이차
50002594,식품,음료,차류,옥수수수염차
50002595,식품,음료,차류,유자차
50002596,식품,음료,차류,율무차
50006197,식품,음료,차류,우엉차
50002384,식품,음료,차류,기타차
50001081,식품,음료,커피,
50002266,식품,음료,커피,원두커피
50002605,식품,음료,커피,캔커피
50002606,식품,음료,커피,커피믹스/인스턴트커피
50005541,식품,음료,커피,더치커피
50002607,식품,음료,커피,프림
50000150,식품,가공식품,,
50001083,식품,가공식품,라면,
50002385,식품,가공식품,라면,봉지라면
50002386,식품,가공식품,라면,컵라면
50001084,식품,가공식품,면류,
50002387,식품,가공식품,면류,국수면
50002388,식품,가공식품,면류,당면
50002389,식품,가공식품,면류,스파게티면
50002390,식품,가공식품,면류,냉면
50002391,식품,가공식품,면류,칼국수면
50002392,식품,가공식품,면류,소바
50002393,식품,가공식품,면류,우동
50002394,식품,가공식품,면류,쫄면
50002598,식품,가공식품,면류,쌀국수면
50002599,식품,가공식품,면류,소면
50002006,식품,가공식품,우유,
50002007,식품,가공식품,두유,
50001085,식품,가공식품,치즈,
50002395,식품,가공식품,치즈,슬라이스치즈
50002396,식품,가공식품,치즈,피자치즈
50002397,식품,가공식품,치즈,크림치즈
50002398,식품,가공식품,치즈,기타치즈
50002008,식품,가공식품,시리얼,
50001881,식품,가공식품,오트밀,
50001882,식품,가공식품,통조림,
50001883,식품,가공식품,밀가루,
50001884,식품,가공식품,설탕,
50001885,식품,가공식품,소금,
50001086,식품,가공식품,조미료,
50002399,식품,가공식품,조미료,고춧가루
50002400,식품,가공식품,조미료,식초
50002401,식품,가공식품,조미료,액젓
50002402,식품,가공식품,조미료,고추냉이
50007147,식품,가공식품,조미료,겨자
50002403,식품,가공식품,조미료,후추
50002404,식품,가공식품,조미료,기타조미료
50001087,식품,가공식품,식용유/오일,
50002405,식품,가공식품,식용유/오일,식용유
50002406,식품,가공식품,식용유/오일,올리브유
50002407,식품,가공식품,식용유/오일,카놀라유
50002408,식품,가공식품,식용유/오일,포도씨유
50002409,식품,가공식품,식용유/오일,해바라기씨유
50002410,식품,가공식품,식용유/오일,들기름
50002411,식품,가공식품,식용유/오일,참기름
50002412,식품,가공식품,식용유/오일,기타기름
50001088,식품,가공식품,장류,
50002413,식품,가공식품,장류,고추장
50002414,식품,가공식품,장류,된장
50002415,식품,가공식품,장류,간장
50002416,식품,가공식품,장류,청국장
50002417,식품,가공식품,장류,쌈장
50002418,식품,가공식품,장류,양념장
50002419,식품,가공식품,장류,메주
50002420,식품,가공식품,장류,기타 장류
50001089,식품,가공식품,소스,
50002421,식품,가공식품,소스,마요네즈
50002422,식품,가공식품,소스,케첩
50002423,식품,가공식품,소스,스파게티소스
50002424,식품,가공식품,소스,기타소스
50001887,식품,가공식품,잼,
50001888,식품,가공식품,떡,
50001889,식품,가공식품,빵,
50001890,식품,가공식품,케이크,
50001891,식품,가공식품,즉석밥,
50001892,식품,가공식품,죽,
50001894,식품,가공식품,간편조리식,
50001895,식품,가공식품,제빵/제과재료,
50006198,식품,가공식품,파우더/스무디,
50001753,식품,가공식품,튀김가루,
50001754,식품,가공식품,기타분말가루,
50001755,식품,가공식품,물엿,
50001756,식품,가공식품,요구르트,
50001757,식품,가공식품,생크림,
50001758,식품,가공식품,마가린,
50001759,식품,가공식품,버터,
50001760,식품,가공식품,누룽지,
50001761,식품,가공식품,스프,
50001879,식품,가공식품,부침가루,
50001880,식품,가공식품,빵가루,
50001886,식품,가공식품,시럽,
50001094,식품,가공식품,수산가공식품,
50002600,식품,가공식품,수산가공식품,맛살/게살
50002601,식품,가공식품,수산가공식품,해물볶음류
50002602,식품,가공식품,수산가공식품,해물찜류
50002603,식품,가공식품,수산가공식품,해물탕류
50002604,식품,가공식품,수산가공식품,해물튀김류
50000024,식품,다이어트식품,,
50001907,식품,다이어트식품,다이어트차,
50001908,식품,다이어트식품,식이섬유,
50001910,식품,다이어트식품,다이어트바,
50001911,식품,다이어트식품,가르시니아,
50001912,식품,다이어트식품,CLA,
50006953,식품,다이어트식품,곤약,
50006954,식품,다이어트식품,곤약,곤약쌀
50006955,식품,다이어트식품,곤약,곤약젤리
50006957,식품,다이어트식품,곤약,기타곤약가공품
50001914,식품,다이어트식품,헬스보충제,
50001915,식품,다이어트식품,뷰티푸드,
50007037,식품,다이어트식품,콜라겐,
50007038,식품,다이어트식품,와일드망고,
50007039,식품,다이어트식품,잔티젠,
50007040,식품,다이어트식품,카테킨,
50007041,식품,다이어트식품,히알루론산,
50007219,식품,다이어트식품,레몬밤,
50001767,식품,다이어트식품,기타다이어트식품,
50000149,식품,과자,,
50001998,식품,과자,스낵,
50001999,식품,과자,쿠키,
50002000,식품,과자,초콜릿,
50002001,식품,과자,사탕,
50002002,식품,과자,껌,
50002003,식품,과자,한과,
50002004,식품,과자,전병,
50002005,식품,과자,화과자,
50001762,식품,과자,엿,
50001763,식품,과자,젤리,
50001764,식품,과자,푸딩,
50001765,식품,과자,캐러멜,
50001918,식품,과자,강냉이,
50001919,식품,과자,강정,
50001920,식품,과자,가공안주류,
50001921,식품,과자,기타과자,
50000025,식품,아이스크림/빙수,,
50001865,식품,아이스크림/빙수,아이스크림,
50001866,식품,아이스크림/빙수,빙수/빙수재료,
50000026,식품,냉동/간편조리식품,,
50001867,식품,냉동/간편조리식품,피자,
50001868,식품,냉동/간편조리식품,핫도그,
50001869,식품,냉동/간편조리식품,햄버거,
50001870,식품,냉동/간편조리식품,딤섬,
50001871,식품,냉동/간편조리식품,만두,
50001872,식품,냉동/간편조리식품,채식푸드,
50001873,식품,냉동/간편조리식품,샐러드,
50001874,식품,냉동/간편조리식품,어묵,
50001876,식품,냉동/간편조리식품,즉석국/즉석탕,
50001877,식품,냉동/간편조리식품,튀김류,
50006199,식품,냉동/간편조리식품,도시락,
50001878,식품,냉동/간편조리식품,기타냉동/간편조리식품,
50006349,식품,전통주,,
50006351,식품,전통주,탁주,
50006948,식품,전통주,과실주,
50006949,식품,전통주,과실주,와인
50006950,식품,전통주,과실주,복분자주
50006951,식품,전통주,과실주,과일주
50006353,식품,전통주,소주,
50006354,식품,전통주,일반증류주,
50006355,식품,전통주,리큐르주,
50006952,식품,전통주,전통주선물세트,
50006356,식품,전통주,기타주류,
50006808,식품,쿠킹박스,,
50006809,식품,쿠킹박스,밥/죽,
50006810,식품,쿠킹박스,찌개/국,
50006811,식품,쿠킹박스,면/파스타,
50006812,식품,쿠킹박스,구이,
50006813,식품,쿠킹박스,볶음/튀김,
50006814,식품,쿠킹박스,조림/찜,
50006815,식품,쿠킹박스,간식/디저트,
50006816,식품,쿠킹박스,세트요리,
50000007,스포츠/레저,,,
50000027,스포츠/레저,등산,,
50001096,스포츠/레저,등산,등산의류,
50002633,스포츠/레저,등산,등산의류,세트
50002634,스포츠/레저,등산,등산의류,기능성언더웨어
50002627,스포츠/레저,등산,등산의류,재킷
50002628,스포츠/레저,등산,등산의류,점퍼
50002629,스포츠/레저,등산,등산의류,조끼
50002630,스포츠/레저,등산,등산의류,반팔티셔츠
50002631,스포츠/레저,등산,등산의류,긴팔티셔츠
50002632,스포츠/레저,등산,등산의류,바지
50001097,스포츠/레저,등산,등산잡화,
50002635,스포츠/레저,등산,등산잡화,모자
50002636,스포츠/레저,등산,등산잡화,장갑
50002637,스포츠/레저,등산,등산잡화,양말
50001768,스포츠/레저,등산,등산화,
50001769,스포츠/레저,등산,등산가방,
50001098,스포츠/레저,등산,등산장비,
50002641,스포츠/레저,등산,등산장비,나침반
50002642,스포츠/레저,등산,등산장비,로프
50002643,스포츠/레저,등산,등산장비,GPS
50002644,스포츠/레저,등산,등산장비,물병
50002645,스포츠/레저,등산,등산장비,스틱
50002646,스포츠/레저,등산,등산장비,카라비너
50001303,스포츠/레저,등산,등산장비,기타등산장비
50002639,스포츠/레저,등산,등산장비,아이젠
50002640,스포츠/레저,등산,등산장비,스패츠
50002647,스포츠/레저,등산,등산장비,손난로
50002648,스포츠/레저,등산,등산장비,핫팩
50000028,스포츠/레저,캠핑,,
50001099,스포츠/레저,캠핑,텐트,
50002649,스포츠/레저,캠핑,텐트,1-2인용
50002650,스포츠/레저,캠핑,텐트,2-3인용
50002651,스포츠/레저,캠핑,텐트,3-4인용
50002652,스포츠/레저,캠핑,텐트,4-5인용
50003279,스포츠/레저,캠핑,텐트,5-6인용
50002653,스포츠/레저,캠핑,텐트,6-7인용
50002654,스포츠/레저,캠핑,텐트,7-8인용
50002655,스포츠/레저,캠핑,텐트,9인용 이상
50006378,스포츠/레저,캠핑,텐트용품,
50001773,스포츠/레저,캠핑,야외용난로,
50001771,스포츠/레저,캠핑,천막,
50001100,스포츠/레저,캠핑,랜턴,
50002656,스포츠/레저,캠핑,랜턴,손전등
50002657,스포츠/레저,캠핑,랜턴,실내등
50002658,스포츠/레저,캠핑,랜턴,헤드랜턴
50001772,스포츠/레저,캠핑,다용도칼,
50001101,스포츠/레저,캠핑,취사용품,
50006228,스포츠/레저,캠핑,취사용품,캠핑아이스박스
50002659,스포츠/레저,캠핑,취사용품,코펠
50002660,스포츠/레저,캠핑,취사용품,버너
50002662,스포츠/레저,캠핑,취사용품,더치오븐
50002663,스포츠/레저,캠핑,취사용품,바비큐그릴
50002664,스포츠/레저,캠핑,취사용품,캠핑컵
50002665,스포츠/레저,캠핑,취사용품,연료
50002666,스포츠/레저,캠핑,취사용품,휴대용가스렌지
50006384,스포츠/레저,캠핑,취사용품,부탄가스
50002667,스포츠/레저,캠핑,취사용품,기타취사용품
50001770,스포츠/레저,캠핑,타프,
50001775,스포츠/레저,캠핑,침낭,
50001777,스포츠/레저,캠핑,캠핑테이블,
50001776,스포츠/레저,캠핑,캠핑의자,
50001778,스포츠/레저,캠핑,테이블세트,
50001779,스포츠/레저,캠핑,파라솔,
50001304,스포츠/레저,캠핑,기타캠핑용품,
50005341,스포츠/레저,캠핑,캠핑매트,
50005342,스포츠/레저,캠핑,야전침대,
50005343,스포츠/레저,캠핑,해먹,
50000164,스포츠/레저,수영,,
50000998,스포츠/레저,수영,남성수영복,
50003049,스포츠/레저,수영,남성수영복,남성사각
50003050,스포츠/레저,수영,남성수영복,남성삼각
50003051,스포츠/레저,수영,남성수영복,반신수영복
50003052,스포츠/레저,수영,남성수영복,전신수영복
50000999,스포츠/레저,수영,여성수영복,
50005462,스포츠/레저,수영,여성수영복,기타수영복
